2,0
2,-3.06186099177057e-10
2,-6.12372061156656e-10
2,-9.18557883046510e-10
2,-2.21323017314689e-09
2,-3.50790000591339e-09
2,-4.80256734130541e-09
2,-6.09723216518997e-09
2,-9.86092051091372e-09
2,-1.36245876086908e-08
2,-1.73882334579837e-08
2,-2.11518580590777e-08
2.00000000000000,-5.87869354757210e-08
2.00000000000000,-9.64198882291185e-08
2.00000000000000,-1.34050716435576e-07
1.99999999999999,-1.71679420215208e-07
1.99999999999998,-2.80101343309588e-07
1.99999999999996,-3.88505628867894e-07
1.99999999999994,-4.96892279775901e-07
1.99999999999991,-6.05261298910705e-07
1.99999999999987,-7.13612689141466e-07
1.99999999999973,-1.03262907658202e-06
1.99999999999954,-1.35149264325759e-06
1.99999999999930,-1.67020346234575e-06
1.99999999999901,-1.98876160703151e-06
1.99999999999867,-2.30716715047072e-06
1.99999999999827,-2.62542016576883e-06
1.99999999999746,-3.18322376886303e-06
1.99999999999649,-3.74055880940301e-06
1.99999999999536,-4.29742568098207e-06
1.99999999999408,-4.85382477687525e-06
1.99999999999264,-5.40975649002561e-06
1.99999999999105,-5.96522121304066e-06
1.99999999998639,-7.35224081980615e-06
1.99999999998075,-8.73634863728155e-06
1.99999999997415,-1.01175507782153e-05
1.99999999996658,-1.14958533425400e-05
1.99999999995804,-1.28712624173831e-05
1.99999999994854,-1.42437840770868e-05
1.99999999992927,-1.66793768576203e-05
1.99999999990696,-1.91058772038590e-05
1.99999999988163,-2.15233190591995e-05
1.99999999985330,-2.39317362403406e-05
1.99999999982196,-2.63311624377522e-05
1.99999999978765,-2.87216312161321e-05
1.99999999973561,-3.19934195370371e-05
1.99999999967799,-3.52484280441720e-05
1.99999999961479,-3.84867427951195e-05
1.99999999954607,-4.17084494061075e-05
1.99999999947183,-4.49136330542512e-05
1.99999999939212,-4.81023784798120e-05
1.99999999930695,-5.12747699884524e-05
1.99999999912267,-5.74981514922766e-05
1.99999999895494,-6.25818666614059e-05
1.99999999877307,-6.76231565254474e-05
1.99999999857717,-7.26223751377570e-05
1.99999999836737,-7.75798735969915e-05
1.99999999814378,-8.24960000717861e-05
1.99999999790651,-8.73710998252036e-05
1.99999999765568,-9.22055152389709e-05
1.99999999739141,-9.69995858375215e-05
1.99999999711221,-0.000101780045805077
1.99999999681964,-0.000106520389714543
1.99999999651381,-0.000111220954206776
1.99999999619483,-0.000115882073097658
1.99999999586281,-0.000120504077401795
1.99999999551787,-0.000125087295356028
1.99999999516010,-0.000129632052442747
1.99999999478857,-0.000134151273699394
1.99999999440435,-0.000138632465077932
1.99999999400757,-0.000143075946605117
1.99999999359832,-0.000147482035614633
1.99999999317672,-0.000151851046769763
1.99999999274285,-0.000156183292085851
1.99999999229684,-0.000160479080952594
1.99999999183409,-0.000164781532041905
1.99999999135915,-0.000169047413515602
1.99999999087213,-0.000173277036205090
1.99999999037312,-0.000177470708299797
1.99999998986223,-0.000181628735369628
1.99999998933956,-0.000185751420387233
1.99999998880521,-0.000189839063750081
1.99999998825382,-0.000193931891648971
1.99999998769071,-0.000197989588947099
1.99999998711600,-0.000202012457186409
1.99999998652978,-0.000206000795320574
1.99999998593215,-0.000209954899737215
1.99999998532320,-0.000213875064279922
1.99999998470304,-0.000217761580270094
1.99999998406536,-0.000221653299964312
1.99999998341643,-0.000225511280940853
1.99999998275635,-0.000229335815692846
1.99999998208522,-0.000233127194177695
1.99999998140313,-0.000236885703839059
1.99999998071018,-0.000240611629628643
1.99999998000646,-0.000244305254027806
1.99999997928475,-0.000248003931149861
1.99999997855225,-0.000251670218447280
1.99999997780904,-0.000255304399562281
1.99999997705522,-0.000258906755653184
1.99999997629089,-0.000262477565416170
1.99999997551614,-0.000266017105106837
1.99999997473105,-0.000269525648561577
1.99999997392750,-0.000273039017776646
1.99999997311360,-0.000276521305430906
1.99999997228942,-0.000279972786492232
1.99999997145506,-0.000283393733495959
1.99999997061062,-0.000286784416566390
1.99999996975618,-0.000290145103438138
1.99999996889183,-0.000293476059477256
1.99999996800853,-0.000296811634777490
1.99999996711530,-0.000300117396728578
1.99999996621223,-0.000303393611802112
1.99999996529939,-0.000306640544087963
1.99999996437687,-0.000309858455315565
1.99999996344477,-0.000313047604875018
1.99999996250317,-0.000316208249837997
1.99999996154213,-0.000319373333331952
1.99999996057157,-0.000322509832114711
1.99999995959156,-0.000325618004342494
1.99999995860219,-0.000328698105840045
1.99999995760356,-0.000331750390121687
1.99999995659573,-0.000334775108412185
1.99999995557880,-0.000337772509667430
1.99999995454193,-0.000340774151978405
1.99999995349593,-0.000343748399897284
1.99999995244088,-0.000346695503438204
1.99999995137687,-0.000349615710333554
1.99999995030397,-0.000352509266054801
1.99999994922227,-0.000355376413833124
1.99999994813185,-0.000358217394679861
1.99999994702097,-0.000361062437968347
1.99999994590135,-0.000363881239437485
1.99999994477306,-0.000366674041133990
1.99999994363619,-0.000369441082872008
1.99999994249081,-0.000372182602253712
1.99999994133699,-0.000374898834689707
1.99999994017483,-0.000377590013419236
1.99999993899169,-0.000380285085993270
1.99999993780016,-0.000382955032308602
1.99999993660034,-0.000385600086618356
1.99999993539230,-0.000388220480991708
1.99999993417612,-0.000390816445334243
1.99999993295187,-0.000393388207408127
1.99999993171963,-0.000395935992852090
1.99999993046586,-0.000398487492064958
1.99999992920409,-0.000401014944698321
1.99999992793437,-0.000403518577379053
1.99999992665678,-0.000405998614598181
1.99999992537141,-0.000408455278731019
1.99999992407832,-0.000410888790057107
1.99999992277758,-0.000413299366779960
1.99999992145477,-0.000415713491660519
1.99999992012428,-0.000418104614372946
1.99999991878621,-0.000420472954085703
1.99999991744061,-0.000422818727878981
1.99999991608757,-0.000425142150764592
1.99999991472714,-0.000427443435705680
1.99999991335940,-0.000429722793636244
1.99999991196902,-0.000432005548605348
1.99999991057130,-0.000434266311157690
1.99999990916633,-0.000436505293171766
1.99999990775416,-0.000438722704484803
1.99999990633487,-0.000440918752912419
1.99999990490853,-0.000443093644268105
1.99999990347521,-0.000445247582382511
1.99999990201865,-0.000447404759329888
1.99999990055509,-0.000449540919974951
1.99999989908459,-0.000451656269069218
1.99999989760722,-0.000453751009369416
1.99999989612304,-0.000455825341656909
1.99999989463214,-0.000457879464756949
1.99999989313456,-0.000459913575557732
1.99999989161314,-0.000461950781112916
1.99999989008503,-0.000463967913428229
1.99999988855029,-0.000465965170291884
1.99999988700900,-0.000467942747543223
1.99999988546121,-0.000469900839091918
1.99999988390699,-0.000471839636936986
1.99999988234640,-0.000473759331185614
1.99999988076136,-0.000475681966498423
1.99999987916994,-0.000477585439634982
1.99999987757219,-0.000479469941577573
1.99999987596818,-0.000481335661405032
1.99999987435797,-0.000483182786311712
1.99999987274163,-0.000485011501626273
1.99999987111920,-0.000486821990830272
1.99999986947169,-0.000488635292347369
1.99999986781808,-0.000490430311087378
1.99999986615844,-0.000492207231388212
1.99999986449282,-0.000493966235729177
1.99999986282130,-0.000495707504749714
1.99999986114392,-0.000497431217267948
1.99999985946075,-0.000499137550299053
1.99999985775182,-0.000500846567298180
1.99999985603708,-0.000502538150093536
1.99999985431659,-0.000504212476536913
1.99999985259041,-0.000505869722665777
1.99999985085859,-0.000507510062721783
1.99999984912119,-0.000509133669169091
1.99999984737827,-0.000510740712712498
1.99999984560893,-0.000512350301979931
1.99999984383404,-0.000513943275827503
1.99999984205368,-0.000515519805772537
1.99999984026790,-0.000517080061561819
1.99999983847674,-0.000518624211189877
1.99999983668027,-0.000520152420917068
1.99999983487854,-0.000521664855287479
1.99999983304969,-0.000523179717468923
1.99999983121555,-0.000524678753606997
1.99999982937620,-0.000526162129039451
1.99999982753169,-0.000527630007376720
1.99999982568206,-0.000529082550519970
1.99999982382737,-0.000530519918678951
1.99999982196768,-0.000531942270389672
1.99999982008013,-0.000533366932964567
1.99999981818756,-0.000534776530258114
1.99999981629003,-0.000536171221580281
1.99999981438757,-0.000537551164556393
1.99999981248026,-0.000538916515144941
1.99999981056813,-0.000540267427655210
1.99999980865124,-0.000541604054764723
1.99999980670575,-0.000542942875197084
1.99999980475549,-0.000544267363307653
1.99999980280050,-0.000545577672526783
1.99999980084084,-0.000546873954642322
1.99999979887655,-0.000548156359817201
1.99999979690769,-0.000549425036606826
1.99999979493429,-0.000550680131976286
1.99999979293154,-0.000551937310887211
1.99999979092424,-0.000553180863248799
1.99999978891245,-0.000554410936759268
1.99999978689621,-0.000555627677515930
1.99999978487558,-0.000556831230032550
1.99999978285060,-0.000558021737256506
1.99999978082132,-0.000559199340585770
1.99999977876189,-0.000560378917227155
1.99999977669814,-0.000561545546691835
1.99999977463012,-0.000562699371089790
1.99999977255788,-0.000563840530971181
1.99999977048147,-0.000564969165343469
1.99999976840092,-0.000566085411688353
1.99999976631629,-0.000567189405978511
1.99999976420069,-0.000568295273872205
1.99999976208098,-0.000569388848090027
1.99999975995722,-0.000570470265298108
1.99999975782946,-0.000571539660643293
1.99999975569773,-0.000572597167770025
1.99999975356209,-0.000573642918837051
1.99999975142256,-0.000574677044533941
1.99999974925121,-0.000575712944598125
1.99999974707597,-0.000576737179364409
1.99999974489689,-0.000577749880196227
1.99999974271401,-0.000578751176977723
1.99999974052736,-0.000579741198130406
1.99999973833700,-0.000580720070629628
1.99999973614297,-0.000581687920020865
1.99999973391621,-0.000582657453223834
1.99999973168577,-0.000583615924931068
1.99999972945169,-0.000584563461344427
1.99999972721400,-0.000585500187225919
1.99999972497274,-0.000586426225914130
1.99999972272797,-0.000587341699340459
