0,0,500000000000.000,800000000000.000
0.000719781610667040,0.00108016877593864,499999999999.999,800000000000.000
0.00199407667982203,0.00340914027123862,499999999999.997,800000000000.002
0.00362068451365523,0.00701324130356062,499999999999.993,800000000000.004
0.00777387199885505,0.0189922801926875,499999999999.981,800000000000.011
0.0123902784175620,0.0369618715912357,499999999999.963,800000000000.025
0.0171467289303740,0.0611106877492183,499999999999.939,800000000000.044
0.0219227286477348,0.0915057033116528,499999999999.908,800000000000.070
0.0365462159970972,0.223715880054364,499999999999.776,800000000000.187
0.0511725285106585,0.414757530310009,499999999999.585,800000000000.364
0.0657978983324736,0.664634637281049,499999999999.335,800000000000.599
0.0804236185071118,0.973346495795202,499999999999.027,800000000000.893
0.226685195151339,7.29630760918234,499999999992.704,800000000007.070
0.372947225358888,19.5026412583226,499999999980.497,800000000019.130
0.519208941226436,37.5923373039958,499999999962.408,800000000037.074
0.665470707620651,61.5653939437441,499999999938.434,800000000060.900
2.12808847430041,624.880757510076,499999999375.119,800000000622.753
3.59070623626489,1776.53201361670,499999998223.468,800000001772.942
5.05332398176551,3516.51898347535,499999996483.481,800000003511.466
6.51594171037858,5844.84147292412,499999994155.158,800000005838.326
21.1421168793089,61486.4461836028,499999938513.554,800000061465.304
35.7682845852419,175961.360794615,499999824038.639,800000175925.593
50.3944396646343,349269.364461596,499999650730.636,800000349218.971
65.0205769543934,581410.207059522,499999418589.793,800000581345.187
211.279835557859,6138503.22299618,499993861496.777,800006138291.944
357.531635960232,17578404.4576175,499982421595.542,800017578046.926
503.770816175748,34900530.8251451,499965099469.175,800034900027.055
649.992215015274,58104083.4514108,499941895916.549,800058103433.460
1981.29761990683,540396477.260038,499459603522.740,800540394495.963
3306.79106388046,1509451106.50628,498490548893.494,801509447799.716
4622.60980741167,2962304489.01226,497037695510.988,802962299866.403
5924.93436928805,4894578178.31876,495105421821.681,804894572253.385
8830.75789505723,11075615867.8953,488924384132.105,811075607037.138
11603.0540250386,19633311225.4958,480366688774.504,819633299622.442
14203.3975539993,30439278629.1841,469560721370.816,830439264425.787
16596.3868724514,43332376094.4111,456667623905.589,843332359498.025
18751.7963492756,58123647330.1684,441876352669.832,858123628578.373
22758.5254212469,99076579083.3008,400923420916.699,899076556324.776
25147.7196749398,146268321099.330,353731678900.670,946268295951.611
25922.9715181401,196510424259.288,303489575740.712,996510398336.317
25256.4753275794,246749241330.479,253250758669.521,1046749216074.00
23444.8818796950,294389665596.290,205610334403.710,1094389642151.41
19933.0252189622,349953148287.754,150046851712.246,1149953128354.73
15863.7857979000,395363088512.859,104636911487.141,1195363072649.07
11921.7021847168,430051656197.224,69948343802.7760,1230051644275.52
8524.03863759845,454955905863.228,45044094136.7723,1254955897339.19
5858.33824221666,471840446298.680,28159553701.3195,1271840440440.34
4218.25504945679,481111992816.154,18888007183.8459,1281111988597.90
3018.14034451951,487364098139.191,12635901860.8086,1287364095121.05
2172.96416660102,491453078332.746,8546921667.25394,1291453076159.78
1604.62788240003,494051145910.782,5948854089.21738,1294051144306.18
1236.82358190080,495663196382.167,4336803617.83266,1295663195145.43
990.043204783048,496721139690.632,3278860309.36730,1296721138700.71
846.590260914055,497343890534.596,2656109465.40379,1297343889688.11
766.713502031053,497714310665.524,2285689334.47538,1297714309898.85
724.790201339366,497943264562.309,2056735437.69130,1297943263837.51
702.318282055962,498096747717.232,1903252282.76748,1298096747014.88
690.283291958603,498210995407.588,1789004592.41158,1298210994717.24
682.660768821498,498308668384.734,1691331615.26570,1298308667701.96
677.992038535207,498391000666.412,1608999333.58782,1298390999988.27
675.064559263173,498463001555.863,1536998444.13652,1298463000880.61
672.869282747616,498528061629.922,1471938370.07798,1298528060956.84
670.774184283536,498587786706.651,1412213293.34924,1298587786035.66
668.891886301381,498642610748.562,1357389251.43762,1298642610079.45
665.747745401360,498730616381.172,1269383618.82769,1298730615715.20
664.737223681672,498808117895.678,1191882104.32205,1298808117230.71
662.633245284794,498877310362.686,1122689637.31366,1298877309699.86
660.514312711834,498937693630.642,1062306369.35822,1298937692969.97
659.505875408341,498990475558.750,1009524441.24982,1298990474899.10
659.055264290358,499038874145.240,961125854.759304,1299038873486.02
657.699024466921,499101347773.737,898652226.262870,1299101347115.85
656.429004391301,499156094255.061,843905744.939150,1299156093598.44
655.698398538307,499204142550.168,795857449.831634,1299204141894.28
655.040036170174,499246840365.691,753159634.308935,1299246839710.46
654.432756360309,499285078564.323,714921435.676758,1299285077909.70
653.583759456599,499355725975.576,644274024.424170,1299355725321.80
652.800373688406,499413680911.400,586319088.600198,1299413680258.41
652.216386868143,499461560487.459,538439512.540428,1299461559835.05
651.901496517559,499502269503.978,497730496.021649,1299502268851.89
651.548935454492,499537297067.060,462702932.939631,1299537296415.32
651.201396447942,499581514634.423,418485365.576446,1299581513983.03
650.894663164612,499617543121.085,382456878.914898,1299617542470.00
650.759303629272,499648000278.230,351999721.770012,1299647999627.28
650.584512280851,499674058310.858,325941689.141406,1299674057660.08
650.453497652131,499696340861.864,303659138.136068,1299696340211.22
650.320210591082,499728016388.017,271983611.983295,1299728015737.51
650.228852015802,499753768272.123,246231727.876491,1299753767621.70
650.122865816796,499774695511.824,225304488.175800,1299774694861.51
650.092562611157,499792260314.442,207739685.557782,1299792259664.16
650.047333055683,499807259962.146,192740037.854265,1299807259311.91
649.997392011144,499825285848.405,174714151.594572,1299825285198.22
649.980477203549,499840150971.052,159849028.947691,1299840150320.88
649.950178343406,499852465475.323,147534524.676602,1299852464825.18
649.939118514838,499862822075.006,137177924.993569,1299862821424.88
649.926959314731,499871624619.082,128375380.917645,1299871623968.96
649.919472909822,499884685347.526,115314652.474181,1299884684697.42
649.906059199583,499894832641.788,105167358.211841,1299894831991.69
649.904526211630,499902939964.130,97060035.8697062,1299902939314.04
649.901298037978,499909531301.834,90468698.1656739,1299909530651.74
649.898905570520,499914907209.261,85092790.7391275,1299914906559.17
649.898024392027,499921458444.424,78541555.5757329,1299921457794.34
649.895680256481,499926283956.146,73716043.8539676,1299926283306.06
649.894833961808,499929843601.507,70156398.4925870,1299929842951.42
649.892363125117,499932364372.911,67635627.0892665,1299932363722.83
649.889687597192,499933997783.701,66002216.2986878,1299933997133.62
649.882370645894,499935001201.155,64998798.8444031,1299935000551.08
649.869177067504,499933356970.420,66643029.5797627,1299933356320.36
649.848303249572,499928675723.022,71324276.9777131,1299928675072.98
649.814494529216,499919858117.767,80141882.2329520,1299919857467.76
649.754563421936,499904248715.022,95751284.9779228,1299904248065.08
649.662778266795,499882630550.643,117369449.356950,1299882629900.79
649.525002063238,499853362508.900,146637491.099856,1299853361859.18
649.317058744811,499815142764.187,184857235.813062,1299815142114.68
649.001394713792,499766048006.975,233951993.024408,1299766047357.78
648.519719722242,499702430894.827,297569105.173055,1299702430246.12
647.771678472916,499621754813.517,378245186.482712,1299621754165.56
646.614001000089,499517399849.037,482600150.963350,1299517399202.23
644.784887718860,499385464725.465,614535274.535342,1299385464080.49
641.922632483469,499214880031.478,785119968.522243,1299214879389.37
637.361306790041,498998920631.000,1001079369.00021,1298998919993.45
630.178067987971,498719655409.589,1280344590.41108,1298719654779.22
618.746831241559,498363951876.881,1636048123.11882,1298363951257.94
600.730664010602,497902991138.446,2097008861.55410,1297902990537.52
572.021066734010,497301495555.218,2698504444.78183,1297301494983.01
526.823937444837,496515053691.169,3484946308.83095,1296515053164.15
456.218739977375,495483517315.981,4516482684.01844,1295483516859.57
423.935525941862,495069984518.694,4930015481.30559,1295069984094.57
384.445675131126,494583732876.938,5416267123.06221,1294583732492.30
335.396142800077,494007492743.165,5992507256.83463,1294007492407.58
273.881073123041,493319578215.468,6680421784.53234,1293319577941.40
194.901263878582,492490021301.630,7509978698.36991,1292490021106.54
161.979470871193,492157080094.251,7842919905.74876,1292157079932.08
125.952866963883,491799436304.897,8200563695.10239,1291799436178.75
86.4125729495522,491414703485.549,8585296514.45112,1291414703398.95
42.9444658864395,491000273357.524,8999726642.47590,1291000273314.39
14.8289431191104,490736676544.513,9263323455.48669,1290736676529.49
4.67199970316858,490642225109.099,9357774890.90088,1290642225104.24
1.09433123192816,490609051314.999,9390948685.00043,1290609051313.72
0.470216403863000,490603269287.685,9396730712.31456,1290603269287.03
0.183498081277488,490600613529.340,9399386470.65978,1290600613528.97
0.0499881004367429,490599376988.075,9400623011.92469,1290599376987.84
0.0171989407910511,490599073312.160,9400926687.84019,1290599073311.95
2.78057204259720e-05,490598846459.023,9401153540.97722,1290598846458.83
-3.39196966065046e-05,490598619602.762,9401380397.23786,1290598619602.57
3.05122813562221e-05,490598545573.744,9401454426.25621,1290598545573.55
-1.49555291083514e-05,490598471544.812,9401528455.18765,1290598471544.62
1.82867847269485e-06,490598397515.918,9401602484.08157,1290598397515.73
6.40813233933151e-07,490598323487.036,9401676512.96408,1290598323486.85
-1.74726780614114e-07,490598249458.162,9401750541.83779,1290598249457.97
-6.85317197727522e-09,490597857108.374,9402142891.62597,1290597857108.18
1.17421833746338e-09,490597464759.004,9402535240.99536,1290597464758.82
-3.85708273508832e-10,490597072410.068,9402927589.93228,1290597072409.88
-4.95909048716594e-11,490596680061.565,9403319938.43500,1290596680061.38
-3.56271588230034e-12,490592756600.351,9407243399.64859,1290592756600.16
9.26666965260031e-10,490588833182.454,9411166817.54546,1290588833182.26
2.99217720597038e-10,490584909807.863,9415090192.13713,1290584909807.67
6.73171935359699e-11,490580986476.574,9419013523.42618,1290580986476.38
5.18320327720476e-12,490541755545.115,9458244454.88513,1290541755544.93
1.30757476103382e-08,490502528943.201,9497471056.79907,1290502528943.01
1.64040905769654e-08,490463306670.200,9536693329.80021,1290463306670.01
